2.584438216639882285e+03,6.691641056739895532e+01,2.203310594192030986e-02,1.202718845129031877e-01,6.507785511749636376e-02,2.139696810788384209e-09,9.651411296248182392e-01
2.584438216639882285e+03,6.691641056739895532e+01,2.203310594192030986e-02,1.202718845129031877e-01,6.507785511749636376e-02,2.139696810788384209e-09,9.651411296248182392e-01
2.584438216639882285e+03,6.691641056739895532e+01,2.203310594192030986e-02,1.202718845129031877e-01,6.507785511749636376e-02,2.139696810788384209e-09,9.651411296248182392e-01
2.581377588639588794e+03,6.644824127687465420e+01,2.192448024272438192e-02,1.207640111470838079e-01,6.012936835112070444e-02,2.122535446963768825e-09,9.653909988586150126e-01
2.581377588639588794e+03,6.644824127687465420e+01,2.192448024272438192e-02,1.207640111470838079e-01,6.012936835112070444e-02,2.122535446963768825e-09,9.653909988586150126e-01
2.581377588639588794e+03,6.644824127687465420e+01,2.192448024272438192e-02,1.207640111470838079e-01,6.012936835112070444e-02,2.122535446963768825e-09,9.653909988586150126e-01
2.581377588639588794e+03,6.644824127687465420e+01,2.192448024272438192e-02,1.207640111470838079e-01,6.012936835112070444e-02,2.122535446963768825e-09,9.653909988586150126e-01
2.581377588639588794e+03,6.644824127687465420e+01,2.192448024272438192e-02,1.207640111470838079e-01,6.012936835112070444e-02,2.122535446963768825e-09,9.653909988586150126e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578858520763797060e+03,6.719112848767171897e+01,2.203202775265200586e-02,1.193182550501390438e-01,7.934310527017933434e-02,2.199973530258668902e-09,9.684511230552997896e-01
2.578467131021720888e+03,6.828029102639965231e+01,2.216506597382657956e-02,1.171664430788440514e-01,7.327116787244787599e-02,2.165515780158633805e-09,9.738146508910103805e-01
2.577809360811494571e+03,6.832561154614268162e+01,2.220048723530191823e-02,1.170664822013725986e-01,6.826540452358573208e-02,2.140302219665179318e-09,9.747020009623440506e-01
2.577809360811494571e+03,6.832561154614268162e+01,2.220048723530191823e-02,1.170664822013725986e-01,6.826540452358573208e-02,2.140302219665179318e-09,9.747020009623440506e-01
2.579188012264070494e+03,6.857689643813009184e+01,2.220266526359566256e-02,1.167364113363043993e-01,7.244390179280789377e-02,2.159844381817817831e-09,9.753834044370943701e-01
2.580718102121595621e+03,6.850113497006162788e+01,2.213786736154209345e-02,1.165988659558678531e-01,7.660759588045845669e-02,2.179066804896864369e-09,9.747003315234841203e-01
2.581953089196306337e+03,6.885551388860886846e+01,2.208830710788961538e-02,1.155419909651595051e-01,1.078357930688792071e-01,2.308100506250194571e-09,9.794213864375752587e-01
2.582907319391429155e+03,6.911253819987601332e+01,2.210540031642288863e-02,1.148617822920470349e-01,1.174365780029680700e-01,2.347446079926444315e-09,9.793400693342811936e-01
2.581218235757163711e+03,6.881143047277684843e+01,2.213271716591262706e-02,1.156593208225683567e-01,1.073381599138231723e-01,2.304350917513054784e-09,9.769020727507612412e-01
2.579788592676302869e+03,6.873858955658565151e+01,2.214847845442909774e-02,1.158433945471142729e-01,9.982380570580687285e-02,2.272309956730210679e-09,9.765318786253812666e-01
2.580484882206556904e+03,6.874919244761555603e+01,2.214488262303229704e-02,1.159041452602849742e-01,9.075994428441692963e-02,2.235807989211497832e-09,9.769555125673879958e-01
2.580484882206556904e+03,6.874919244761555603e+01,2.214488262303229704e-02,1.159041452602849742e-01,9.075994428441692963e-02,2.235807989211497832e-09,9.769555125673879958e-01
2.580484882206556904e+03,6.874919244761555603e+01,2.214488262303229704e-02,1.159041452602849742e-01,9.075994428441692963e-02,2.235807989211497832e-09,9.769555125673879958e-01
2.580484882206556904e+03,6.874919244761555603e+01,2.214488262303229704e-02,1.159041452602849742e-01,9.075994428441692963e-02,2.235807989211497832e-09,9.769555125673879958e-01
2.580541030353350834e+03,6.900631096421754762e+01,2.219392057931478604e-02,1.156848188335675848e-01,9.387090848400239662e-02,2.247545196074221781e-09,9.770916377716258872e-01
2.580541030353350834e+03,6.900631096421754762e+01,2.219392057931478604e-02,1.156848188335675848e-01,9.387090848400239662e-02,2.247545196074221781e-09,9.770916377716258872e-01
2.580541030353350834e+03,6.900631096421754762e+01,2.219392057931478604e-02,1.156848188335675848e-01,9.387090848400239662e-02,2.247545196074221781e-09,9.770916377716258872e-01
2.580541030353350834e+03,6.900631096421754762e+01,2.219392057931478604e-02,1.156848188335675848e-01,9.387090848400239662e-02,2.247545196074221781e-09,9.770916377716258872e-01
2.580541030353350834e+03,6.900631096421754762e+01,2.219392057931478604e-02,1.156848188335675848e-01,9.387090848400239662e-02,2.247545196074221781e-09,9.770916377716258872e-01
2.583187707517470699e+03,6.947917592594635039e+01,2.228748294872660157e-02,1.147557344566711157e-01,9.596404247693939016e-02,2.252156033056561096e-09,9.767164167214896775e-01
2.583187707517470699e+03,6.947917592594635039e+01,2.228748294872660157e-02,1.147557344566711157e-01,9.596404247693939016e-02,2.252156033056561096e-09,9.767164167214896775e-01
2.583187707517470699e+03,6.947917592594635039e+01,2.228748294872660157e-02,1.147557344566711157e-01,9.596404247693939016e-02,2.252156033056561096e-09,9.767164167214896775e-01
2.581268024354107183e+03,6.937532487575168716e+01,2.224388511769893884e-02,1.146422529325332590e-01,1.084094657117552762e-01,2.308399019713400724e-09,9.778142274434753478e-01
2.584915216182990662e+03,6.969699292280928660e+01,2.220925955936874086e-02,1.132396252175980472e-01,1.233308402151785388e-01,2.368253248839711033e-09,9.814681651428847076e-01
2.584915216182990662e+03,6.969699292280928660e+01,2.220925955936874086e-02,1.132396252175980472e-01,1.233308402151785388e-01,2.368253248839711033e-09,9.814681651428847076e-01
2.584215387935906165e+03,6.932696032945806053e+01,2.212300993035886537e-02,1.141416572448593625e-01,1.248335969964520786e-01,2.378252747311852206e-09,9.803616034322070183e-01
2.584215387935906165e+03,6.932696032945806053e+01,2.212300993035886537e-02,1.141416572448593625e-01,1.248335969964520786e-01,2.378252747311852206e-09,9.803616034322070183e-01
2.584272079604500505e+03,6.936402882636184586e+01,2.213451254244680477e-02,1.140259612492563190e-01,1.194395924745804000e-01,2.353943187710103279e-09,9.814688345705305794e-01
2.584272079604500505e+03,6.936402882636184586e+01,2.213451254244680477e-02,1.140259612492563190e-01,1.194395924745804000e-01,2.353943187710103279e-09,9.814688345705305794e-01
2.584272079604500505e+03,6.936402882636184586e+01,2.213451254244680477e-02,1.140259612492563190e-01,1.194395924745804000e-01,2.353943187710103279e-09,9.814688345705305794e-01
